-0.078,0.682,-0.404,-7.996,-12.085,37.598,25,29,3933
-0.078,0.682,-0.404,-6.409,-12.939,34.485,25,29,3943
-0.071,0.661,-0.406,-6.409,-12.939,34.485,25,29,3953
-0.065,0.639,-0.413,-2.747,-13.977,27.954,25,29,3963
-0.059,0.621,-0.415,1.099,-14.709,20.813,25,29,3993
-0.053,0.615,-0.420,5.615,-14.099,13.245,25,29,4003
-0.052,0.607,-0.430,8.057,-13.611,8.789,25,29,4013
-0.058,0.605,-0.436,13.489,-12.329,0.793,25,29,4043
-0.071,0.615,-0.450,18.616,-12.695,-5.676,25,29,4053
-0.077,0.620,-0.451,23.193,-17.090,-11.963,25,29,4063
-0.060,0.636,-0.465,25.818,-20.874,-14.221,25,29,4083
-0.029,0.650,-0.499,31.433,-27.954,-19.348,25,29,4093
0.010,0.641,-0.540,38.330,-30.518,-25.635,25,29,4103
0.017,0.648,-0.543,41.443,-27.161,-34.424,25,29,4133
0.018,0.682,-0.533,47.424,-22.766,-39.551,25,29,4143
-0.006,0.721,-0.538,52.979,-13.245,-50.659,25,29,4153
-0.022,0.768,-0.576,57.739,-6.531,-60.974,25,29,4173
-0.018,0.788,-0.602,59.570,-3.174,-70.312,25,29,4183
0.014,0.849,-0.643,62.500,-1.526,-74.402,25,29,4193
0.012,0.936,-0.685,63.293,2.747,-83.618,25,29,4223
0.029,1.077,-0.734,63.782,4.150,-93.018,25,42,4233
0.026,1.141,-0.743,64.575,5.310,-102.478,25,42,4243
-0.010,1.258,-0.752,62.927,14.343,-112.488,25,42,4263
-0.049,1.341,-0.775,61.646,16.724,-116.821,25,42,4273
-0.073,1.351,-0.776,58.960,20.508,-120.728,25,42,4283
-0.099,1.303,-0.768,57.312,21.301,-120.667,25,42,4303
-0.094,1.213,-0.771,55.847,21.729,-115.601,25,42,4313
-0.073,1.093,-0.783,54.626,22.583,-108.948,25,42,4323
-0.068,0.966,-0.769,52.795,23.376,-99.976,25,42,4353
-0.075,0.922,-0.753,51.636,23.193,-79.712,25,42,4363
-0.086,0.890,-0.715,49.622,22.583,-85.754,25,42,4374
-0.085,0.923,-0.660,46.631,21.729,-76.843,25,42,4403
-0.086,0.953,-0.629,41.626,24.475,-71.472,25,42,4493
-0.023,0.955,-0.543,35.767,28.259,-69.336,25,42,4503
-0.166,0.995,-0.528,28.076,44.617,-76.660,25,42,4543
-0.044,0.849,-0.473,40.588,22.705,-54.382,25,42,4553
-0.106,0.834,-0.480,34.668,28.931,-56.580,25,42,4563
-0.125,0.771,-0.518,34.058,37.598,-57.617,25,42,4583
-0.106,0.716,-0.540,36.072,27.039,-51.758,25,42,4593
-0.132,0.703,-0.584,32.410,31.006,-51.575,25,42,4603
-0.155,0.682,-0.570,31.372,32.104,-50.537,25,42,4623
-0.159,0.667,-0.573,28.870,31.067,-46.570,25,42,4633
-0.162,0.664,-0.551,24.231,28.809,-42.053,25,42,4644
-0.156,0.666,-0.533,19.653,23.804,-36.865,25,42,4673
-0.153,0.676,-0.499,17.761,21.362,-34.119,25,42,4683
-0.167,0.681,-0.484,15.686,17.151,-29.175,25,42,4693
-0.174,0.686,-0.503,15.991,11.963,-23.376,25,42,4713
-0.179,0.686,-0.517,16.174,9.277,-17.883,25,42,4723
-0.187,0.696,-0.563,16.357,5.127,-15.137,25,42,4733
-0.186,0.708,-0.602,15.320,0.427,-9.277,25,42,4763
-0.183,0.716,-0.614,12.634,-4.028,-3.906,25,42,4773
-0.177,0.719,-0.615,11.230,-5.798,-0.977,25,42,4783
-0.166,0.719,-0.607,7.080,-9.277,5.920,25,42,4803
-0.160,0.720,-0.605,3.967,-12.390,14.526,25,42,4813
-0.161,0.724,-0.606,0.549,-14.282,23.132,25,42,4824
-0.146,0.739,-0.615,-1.587,-14.893,27.283,25,42,4843
-0.122,0.764,-0.621,-6.104,-16.357,36.255,25,42,4853
-0.110,0.788,-0.618,-11.108,-17.456,44.434,25,42,4863
-0.103,0.799,-0.615,-13.611,-17.456,48.157,25,42,4893
-0.089,0.828,-0.603,-19.165,-15.930,54.443,25,42,4903
-0.076,0.869,-0.610,-24.353,-14.465,60.486,25,42,4914
-0.064,0.900,-0.656,-29.724,-13.611,65.796,25,42,4933
-0.041,0.957,-0.656,-32.593,-13.062,67.993,25,42,4993
-0.021,0.984,-0.664,-38.940,-10.498,72.266,25,42,5004
-0.012,1.000,-0.647,-45.715,-5.493,76.233,25,42,5013
-0.010,1.010,-0.634,-51.941,-0.977,80.322,25,42,5033
-0.005,1.044,-0.624,-54.443,1.038,82.275,25,42,5043
0.016,1.121,-0.630,-57.434,2.747,86.975,25,42,5053
0.036,1.216,-0.664,-58.716,4.089,88.806,25,42,5083
0.037,1.256,-0.684,-58.716,5.249,86.853,25,42,5163
0.018,1.281,-0.717,-58.350,4.944,85.327,25,42,5213
-0.004,1.249,-0.725,-57.983,3.357,82.703,25,42,5223
-0.029,1.172,-0.709,-58.838,1.221,80.688,25,42,5233
-0.026,1.126,-0.691,-59.204,-0.671,79.834,25,42,5253
-0.010,1.062,-0.652,-60.303,-4.639,79.712,25,42,5263
0.006,1.028,-0.600,-59.937,-5.981,79.346,25,42,5274
0.003,1.009,-0.571,-59.509,-5.615,78.735,25,42,5303
-0.011,0.993,-0.536,-57.983,-3.418,76.294,25,42,5313
-0.040,0.963,-0.512,-55.420,-1.831,73.242,25,42,5323
-0.057,0.931,-0.500,-52.490,-4.883,70.496,25,42,5343
-0.093,0.919,-0.505,-50.903,-8.789,68.909,25,42,5353
-0.099,0.894,-0.530,-48.462,-19.836,68.665,25,42,5363
-0.022,0.823,-0.515,-47.424,-42.053,68.481,25,42,5433
-0.032,0.871,-0.465,-40.527,-1.038,42.480,25,42,5493
-0.040,0.827,-0.467,-39.307,1.099,39.856,25,42,5503
-0.041,0.785,-0.470,-39.185,-1.038,38.513,25,42,5513
-0.030,0.771,-0.483,-37.415,-3.052,37.964,25,42,5523
-0.007,0.747,-0.498,-35.950,-5.066,35.645,25,42,5533
0.000,0.731,-0.493,-34.546,-3.723,31.006,25,42,5544
-0.011,0.717,-0.474,-31.616,-2.563,25.513,25,42,5573
-0.018,0.685,-0.471,-18.433,-9.155,10.376,25,42,5623
-0.008,0.667,-0.514,-12.939,-13.733,4.944,25,42,5634
0.050,0.664,-0.605,-10.437,-14.648,1.465,25,42,5663
0.068,0.668,-0.605,-7.202,-10.254,-6.958,25,42,5673
0.049,0.677,-0.569,-4.883,0.854,-18.311,25,42,5683
0.035,0.686,-0.548,-2.686,11.292,-30.518,25,42,5703
0.001,0.695,-0.504,-1.953,14.343,-36.133,25,42,5713
-0.021,0.691,-0.482,0.244,15.198,-46.692,25,42,5724
-0.059,0.680,-0.484,6.653,11.475,-60.791,25,42,5753
-0.027,0.675,-0.498,11.597,10.498,-70.190,25,42,5763
-0.016,0.671,-0.530,17.151,14.587,-80.994,25,42,5773
-0.015,0.684,-0.559,22.217,25.085,-93.811,25,42,5793
-0.033,0.697,-0.577,23.804,30.823,-99.731,25,42,5803
-0.061,0.738,-0.592,26.978,42.847,-111.572,25,42,5814
-0.086,0.785,-0.595,29.236,54.565,-121.704,25,42,5843
-0.134,0.812,-0.616,29.724,58.594,-126.404,25,42,5853
-0.158,0.804,-0.628,29.297,62.622,-132.202,25,42,5863
-0.180,0.771,-0.618,28.503,64.148,-135.315,25,42,5883
-0.177,0.778,-0.603,28.320,65.308,-139.954,25,42,5893
-0.170,0.818,-0.596,28.442,67.017,-142.883,25,42,5903
-0.152,0.968,-0.597,29.541,71.167,-150.574,25,42,5933
-0.161,1.126,-0.604,30.396,80.688,-158.020,25,42,5943
-0.176,1.255,-0.622,30.640,87.830,-161.743,25,42,5953
-0.201,1.286,-0.627,30.029,104.309,-167.236,25,42,5973
-0.242,1.264,-0.632,27.893,120.361,-169.312,25,42,5983
-0.281,1.193,-0.642,22.034,129.700,-166.199,25,42,5993
-0.283,1.150,-0.641,18.860,131.592,-162.537,25,42,6023
-0.250,1.070,-0.636,13.672,131.531,-153.442,25,42,6033
-0.171,1.015,-0.616,9.644,130.615,-145.508,25,42,6043
-0.143,0.997,-0.557,8.179,131.653,-143.738,25,42,6063
