-0.136,-1.064,-0.106,-5.432,5.920,33.020,31,34,416803
-0.172,-1.045,-0.087,-7.019,6.348,36.011,31,34,416813
-0.178,-1.060,-0.234,-7.935,8.545,37.170,31,34,416843
-0.172,-1.075,-0.032,-4.822,-2.686,40.161,31,34,416853
-0.066,-1.054,-0.026,-10.254,-12.451,39.368,31,34,416863
0.033,-0.999,-0.067,-11.230,-4.395,39.429,31,34,416883
-0.188,-1.047,-0.082,-9.644,11.414,44.312,31,34,416893
-0.115,-1.065,-0.119,-14.099,11.353,42.969,31,34,416903
-0.144,-1.040,-0.105,-13.428,7.629,44.434,31,34,416933
-0.148,-1.030,-0.086,-11.047,7.507,40.833,31,34,416943
-0.003,-1.000,0.035,-10.559,2.380,37.842,31,34,416953
0.031,-0.979,0.048,-8.057,-0.977,35.217,31,34,416973
0.050,-0.970,0.033,-6.958,2.380,33.630,31,34,416983
-0.031,-1.023,-0.052,-6.104,15.198,30.640,31,34,416993
-0.048,-1.059,-0.058,-4.761,17.517,28.931,31,34,417013
-0.014,-1.073,-0.022,-4.944,8.728,27.039,31,34,417023
0.022,-0.984,0.037,-3.357,2.319,22.339,31,34,417063
0.079,-0.955,0.029,-3.052,4.333,17.151,31,34,417073
0.073,-0.974,-0.037,-3.540,10.376,13.733,31,34,417083
0.042,-0.969,-0.058,-1.160,9.827,11.292,31,34,417103
-0.009,-0.976,-0.048,-1.038,6.470,9.827,31,34,417113
0.016,-1.001,-0.057,0.305,6.348,6.714,31,34,417123
0.014,-0.994,-0.066,1.709,7.935,5.005,31,34,417153
0.016,-0.993,-0.049,1.587,0.610,1.709,31,34,417163
0.077,-1.014,-0.023,3.235,-7.019,-1.770,31,34,417174
0.134,-1.040,0.015,3.113,-8.362,-2.258,31,34,417193
0.166,-0.999,0.075,2.380,-10.132,-0.427,31,34,417203
0.026,-0.972,0.026,0.305,-3.662,2.197,31,34,417213
0.001,-0.989,0.009,0.427,2.625,1.160,31,34,417233
0.090,-1.055,-0.048,2.319,7.263,0.916,31,34,417283
0.031,-1.053,-0.052,2.441,5.310,1.282,31,34,417293
0.051,-1.073,-0.003,1.648,1.221,3.296,31,34,417303
0.046,-1.050,0.002,1.038,-0.427,4.700,31,34,417323
0.051,-1.020,-0.014,0.000,0.244,5.188,31,34,417333
0.134,-0.951,-0.037,-0.793,2.136,5.798,31,34,417373
0.132,-0.926,-0.007,-1.526,-0.366,6.287,31,34,417383
0.146,-0.953,-0.010,-1.404,3.357,4.028,31,34,417413
0.141,-0.965,0.006,0.305,7.202,1.709,31,34,417423
0.135,-1.012,0.013,0.366,6.714,0.183,31,34,417433
0.123,-1.037,0.009,0.244,4.578,-0.427,31,34,417443
0.101,-1.032,0.010,0.977,0.977,-1.770,31,34,417453
0.088,-1.013,-0.006,1.221,0.671,-2.319,31,34,417463
0.106,-1.027,-0.021,2.380,2.258,-3.845,31,34,417484
0.111,-1.031,-0.037,2.075,4.517,-4.211,31,34,417503
0.107,-1.023,-0.047,2.075,3.601,-4.822,31,34,417513
0.101,-1.000,-0.041,1.831,2.380,-5.493,31,34,417533
0.094,-0.993,-0.030,0.916,-0.305,-5.798,31,34,417543
0.085,-1.004,-0.001,0.916,2.502,-6.714,31,34,417553
