0.116,-1.004,-0.080,-14.771,-5.554,-0.122,30,33,727523
0.116,-1.001,-0.072,-15.320,-6.165,0.244,30,33,727533
0.108,-1.002,-0.077,-16.541,-5.798,2.136,30,33,727553
0.061,-1.007,-0.104,-19.958,-16.968,7.080,30,33,727593
0.074,-1.004,-0.096,-21.973,-21.057,10.437,30,33,727603
0.067,-1.038,-0.090,-34.973,-2.869,28.809,30,33,727683
0.063,-1.045,-0.079,-38.879,-3.784,34.851,30,33,727693
0.037,-1.067,-0.027,-40.833,-2.686,38.879,30,33,727703
0.037,-1.113,-0.016,-44.312,0.427,48.218,30,33,727723
0.019,-1.181,0.034,-47.546,-3.235,56.946,30,33,727733
0.023,-1.329,0.124,-51.331,-12.146,66.162,30,33,727773
0.109,-1.324,-0.014,-49.194,-3.357,70.374,30,33,727783
0.067,-1.334,-0.083,-49.194,0.854,72.937,30,33,727793
0.033,-1.323,-0.052,-51.941,1.465,81.787,30,33,727813
0.288,-1.363,-0.098,-56.213,31.250,98.328,30,33,727824
0.304,-1.326,-0.235,-58.777,41.870,104.492,30,33,727833
0.232,-1.294,-0.388,-60.608,41.992,110.535,30,33,727863
0.400,-1.214,-0.369,-60.242,17.883,110.291,30,33,727873
0.118,-1.157,-0.305,-46.570,40.100,84.290,30,33,727903
0.090,-1.062,-0.287,-41.260,118.347,64.148,30,33,727913
-0.150,-1.086,-0.379,-29.419,148.987,51.575,30,33,727923
-0.441,-0.888,-0.550,-21.973,169.800,22.888,30,33,727953
-0.449,-0.856,-0.575,-20.203,166.382,6.531,30,33,727963
-0.377,-0.871,-0.589,-16.418,137.878,-20.325,30,33,727973
-0.215,-0.956,-0.530,-16.357,90.820,-42.908,30,33,727993
-0.125,-0.999,-0.491,-16.724,66.650,-53.589,30,33,728003
0.028,-1.050,-0.368,-11.230,26.062,-75.012,30,33,728013
0.147,-1.072,-0.261,-3.113,8.423,-95.154,30,33,728033
0.212,-1.074,-0.212,6.470,13.245,-110.962,30,33,728043
0.304,-1.048,-0.130,11.780,20.813,-116.882,30,33,728053
0.342,-1.015,-0.052,22.400,43.091,-128.357,30,33,728083
0.341,-1.058,-0.040,33.020,72.449,-141.785,30,33,728093
0.326,-1.080,-0.028,37.048,88.135,-147.156,30,33,728103
0.260,-1.128,-0.050,40.833,115.601,-155.518,30,33,728123
0.207,-1.175,-0.088,41.748,133.362,-164.246,30,33,728134
0.192,-1.187,-0.117,40.894,137.085,-168.640,30,33,728143
0.222,-1.199,-0.157,37.598,134.155,-177.063,30,33,728163
0.348,-1.244,-0.148,31.860,124.268,-182.922,30,33,728173
0.326,-1.224,-0.171,27.832,112.610,-187.256,30,33,728213
0.481,-1.178,-0.157,33.997,108.948,-185.608,30,33,728223
0.564,-1.189,-0.185,35.583,104.492,-182.678,30,33,728233
0.756,-1.138,-0.226,32.471,97.595,-170.349,30,33,728253
0.882,-1.027,-0.105,32.654,72.205,-146.240,30,33,728263
0.961,-0.965,-0.061,31.616,63.660,-128.662,30,33,728273
1.095,-0.914,-0.031,28.992,67.932,-91.187,30,33,728303
1.279,-0.817,0.027,24.353,72.937,-49.866,30,33,728313
1.353,-0.778,0.071,21.057,68.848,-25.146,30,33,728323
1.523,-0.744,0.183,9.705,61.157,29.297,30,33,728343
1.515,-0.762,0.334,-1.770,69.763,79.163,30,33,728353
0.715,-1.079,0.652,-7.324,90.698,103.882,30,33,728363
-2.534,-2.025,-0.231,-7.935,111.938,128.357,30,33,728383
-0.795,-1.820,-0.255,3.479,135.864,47.180,30,33,728394
0.396,-1.680,1.534,14.160,16.418,45.959,30,33,728403
0.379,-1.404,0.307,-46.265,15.137,138.062,30,33,728433
0.306,-1.127,-0.728,17.761,96.741,116.821,30,33,728473
0.345,-1.026,-0.237,0.916,-43.457,90.881,30,33,728513
0.326,-1.058,0.246,-2.991,-39.856,86.426,30,33,728523
0.340,-1.110,0.337,-3.784,15.137,79.956,30,33,728533
0.106,-1.005,-0.168,5.615,58.472,69.153,30,33,728563
0.071,-1.021,-0.103,3.845,52.063,66.467,30,33,728574
0.273,-0.990,-0.061,2.075,18.311,57.434,30,33,728583
0.197,-1.037,-0.085,0.793,6.714,52.368,30,33,728603
0.246,-1.013,-0.066,1.526,4.395,49.500,30,33,728614
