0.396,-0.999,-0.476,14.954,81.787,72.021,31,38,18631
0.148,-0.965,-0.456,14.954,81.787,72.021,31,38,18641
0.117,-1.002,-0.206,10.254,50.049,66.223,31,38,18651
0.117,-1.002,-0.206,-4.272,-10.193,61.707,31,38,18661
0.184,-1.029,-0.066,-4.761,-33.936,55.237,31,38,18681
0.195,-1.040,0.042,-3.113,-40.405,52.307,31,38,18691
0.158,-1.095,0.271,-3.113,-40.405,52.307,31,38,18701
0.240,-1.062,0.112,-1.526,-13.855,48.462,31,38,18711
0.240,-1.062,0.112,8.240,30.273,45.898,31,38,18721
0.174,-1.012,-0.087,8.240,30.273,45.898,31,38,18731
0.143,-0.989,-0.180,12.146,60.547,41.565,31,38,18741
0.143,-0.989,-0.180,11.230,38.757,39.612,31,38,18751
0.047,-0.987,-0.305,11.230,38.757,39.612,31,38,18761
0.087,-0.974,-0.193,4.211,-4.761,36.621,31,38,18771
0.087,-0.974,-0.193,2.014,-32.776,33.569,31,38,18781
0.162,-0.976,-0.125,2.014,-32.776,33.569,31,38,18791
0.196,-1.022,-0.081,0.488,-27.710,33.020,31,38,18801
0.196,-1.022,-0.081,0.305,-10.559,31.738,31,38,18811
0.195,-1.031,-0.012,1.404,1.892,30.396,31,38,18831
0.200,-1.006,-0.067,1.892,7.446,29.663,31,38,18841
0.191,-0.991,-0.090,1.892,7.446,29.663,31,38,18851
0.144,-0.996,-0.084,2.930,4.333,26.978,31,38,18861
0.144,-0.996,-0.084,3.662,-6.897,25.024,31,38,18871
0.206,-0.994,-0.127,3.662,-6.897,25.024,31,38,18881
0.223,-0.983,-0.136,2.197,-8.545,23.376,31,38,18892
0.223,-0.983,-0.136,0.671,-6.287,22.766,31,38,18901
0.161,-0.984,-0.101,0.061,-5.981,23.438,31,38,18921
0.169,-1.004,-0.113,-1.465,-5.737,25.085,31,38,18931
0.183,-1.004,-0.133,-1.465,-5.737,25.085,31,38,18941
0.217,-0.982,-0.143,-2.563,-4.517,25.391,31,38,18951
0.217,-0.982,-0.143,-4.883,-1.587,26.184,31,38,18961
0.203,-0.982,-0.113,-4.883,-1.587,26.184,31,38,18971
0.204,-0.998,-0.063,-5.005,-4.089,26.184,31,38,18981
0.204,-0.998,-0.063,-4.822,-6.592,26.672,31,38,18991
0.228,-1.005,-0.075,-4.822,-6.592,26.672,31,38,19001
0.213,-0.984,-0.088,-4.578,-3.113,27.161,31,38,19011
0.213,-0.984,-0.088,-4.150,-3.906,27.588,31,38,19022
0.221,-0.994,-0.068,-4.150,-3.906,27.588,31,38,19031
0.243,-1.006,-0.108,-4.272,-5.798,29.053,31,38,19041
0.243,-1.006,-0.108,-4.578,-5.676,29.846,31,38,19051
0.224,-1.010,-0.099,-4.578,-5.676,29.846,31,38,19061
0.216,-1.018,-0.087,-6.104,-4.822,31.860,31,38,19071
0.216,-1.018,-0.087,-5.798,-4.822,33.875,31,38,19081
0.222,-1.013,-0.087,-5.676,-5.676,35.217,31,38,19101
0.236,-0.995,-0.103,-5.554,-5.371,38.086,31,38,19111
0.194,-1.014,-0.097,-5.554,-5.371,38.086,31,38,19121
0.228,-0.999,-0.123,-6.226,-6.653,42.175,31,38,19131
0.228,-0.999,-0.123,-7.446,-6.226,46.448,31,38,19141
0.227,-1.003,-0.124,-7.446,-6.226,46.448,31,38,19151
0.217,-1.052,-0.138,-8.301,-5.005,49.011,31,38,19171
0.184,-1.082,-0.039,-10.376,-8.301,54.199,31,38,19221
0.190,-1.105,0.016,-13.062,-13.550,61.462,31,38,19231
0.211,-1.121,0.104,-14.343,-11.658,65.552,31,38,19261
0.227,-1.132,0.035,-16.724,-3.357,75.439,31,38,19281
0.240,-1.245,-0.077,-19.531,3.723,86.792,31,38,19291
0.236,-1.352,-0.152,-20.813,6.775,99.426,31,38,19301
0.106,-1.572,-0.156,-24.719,11.475,105.896,31,38,19311
0.080,-1.615,0.124,-22.766,3.723,119.507,31,38,19321
0.081,-1.738,0.228,-23.376,-2.197,134.949,31,38,19331
-0.017,-1.984,0.217,-26.978,2.319,142.944,31,38,19341
-0.623,-2.156,-0.091,-37.903,5.432,153.809,31,38,19351
-0.331,-1.763,-0.180,-38.635,-7.202,156.128,31,38,19361
-0.067,-1.662,-0.160,-26.794,-25.635,154.663,31,38,19371
0.796,-1.182,-0.353,-21.912,-50.354,148.865,31,38,19381
1.675,-1.273,-0.157,-47.607,-46.021,166.382,31,38,19412
1.281,-1.438,-0.102,-76.843,25.574,178.589,31,38,19431
0.011,-1.089,-0.309,-69.885,70.557,163.574,31,38,19441
-0.311,-0.631,-0.407,-34.668,92.224,103.088,31,38,19471
-0.105,-0.557,-0.349,-34.851,45.837,54.016,31,38,19481
-0.075,-0.632,-0.373,-48.035,30.334,41.565,31,38,19491
0.099,-0.586,-0.520,-43.457,31.372,4.639,31,38,19501
0.079,-0.394,-0.365,-35.461,22.949,-22.400,31,38,19511
0.081,-0.358,-0.295,-42.236,12.634,-51.941,31,38,19521
0.055,-0.355,-0.281,-56.396,14.587,-69.458,31,38,19531
0.128,-0.389,-0.334,-58.167,13.855,-104.126,31,38,19541
0.209,-0.427,-0.331,-54.932,-0.854,-138.489,31,38,19551
0.209,-0.427,-0.331,-58.289,-2.563,-152.954,31,38,19561
0.271,-0.524,-0.343,-60.791,8.423,-181.030,31,38,19582
0.237,-0.654,-0.384,-47.363,25.208,-202.026,31,38,19591
0.216,-0.734,-0.428,-47.363,25.208,-202.026,31,38,19601
0.156,-0.795,-0.388,-41.138,28.320,-210.327,31,38,19611
0.156,-0.795,-0.388,-37.598,29.785,-222.717,31,38,19621
0.383,-0.989,-0.338,-37.598,29.785,-222.717,31,38,19631
0.479,-1.031,-0.401,-15.015,30.029,-242.126,31,38,19641
0.479,-1.031,-0.401,-2.747,46.265,-250.427,31,38,19651
0.489,-1.132,-0.416,-2.747,46.265,-250.427,31,38,19661
0.701,-1.340,-0.498,3.479,53.284,-254.272,31,38,19671
0.701,-1.340,-0.498,29.114,63.660,-263.184,31,38,19681
0.788,-1.355,-0.446,29.114,63.660,-263.184,31,38,19691
0.753,-1.415,-0.508,41.992,79.529,-263.672,31,38,19701
0.753,-1.415,-0.508,52.734,85.022,-264.771,31,38,19711
0.757,-1.336,-0.547,52.734,85.022,-264.771,31,38,19721
0.820,-1.259,-0.447,66.467,83.862,-264.038,31,38,19731
0.820,-1.259,-0.447,66.345,70.312,-260.071,31,38,19741
0.766,-1.355,-0.350,66.345,70.312,-260.071,31,38,19751
0.807,-1.401,-0.269,66.895,42.358,-247.070,31,38,19761
0.807,-1.401,-0.269,69.092,29.480,-236.694,31,38,19771
1.021,-1.379,-0.195,69.092,29.480,-236.694,31,38,19781
1.189,-1.270,-0.135,67.200,12.146,-210.327,31,38,19792
1.189,-1.270,-0.135,59.692,9.216,-172.058,31,38,19801
1.205,-1.230,-0.063,59.692,9.216,-172.058,31,38,19811
1.313,-1.095,0.011,54.871,9.705,-147.644,31,38,19821
1.313,-1.095,0.011,51.270,12.451,-94.849,31,38,19832
1.354,-0.922,0.152,51.270,12.451,-94.849,31,38,19841
1.438,-0.809,0.283,46.936,17.212,-33.386,31,38,19851
1.438,-0.809,0.283,39.124,19.104,-1.953,31,38,19861
1.307,-0.838,0.404,39.124,19.104,-1.953,31,38,19871
1.627,-0.849,0.720,15.137,47.729,59.143,31,38,19891
-1.757,-1.702,0.507,-9.460,61.829,112.549,31,38,19901
-2.376,-2.296,-0.433,-0.488,228.943,99.304,31,38,19911
-2.376,-2.296,-0.433,29.541,209.778,49.194,31,38,19921
1.018,-1.324,0.813,29.541,209.778,49.194,31,38,19931
-0.496,-2.222,0.812,-41.931,8.850,131.714,31,38,19941
0.452,-1.544,0.079,-51.941,125.488,154.419,31,38,19971
0.882,-0.633,-0.617,9.888,99.792,135.681,31,38,19981
0.473,-0.906,-0.691,5.615,170.227,119.934,31,38,19991
-0.005,-1.129,-0.092,32.471,94.238,108.521,31,38,20002
-0.005,-1.129,-0.092,13.306,-55.542,101.196,31,38,20011
0.153,-1.061,0.000,13.306,-55.542,101.196,31,38,20021
0.304,-1.108,0.313,-27.893,-104.126,93.323,31,38,20031
0.304,-1.108,0.313,-16.846,-108.032,82.886,31,38,20041
0.590,-1.021,0.552,-16.846,-108.032,82.886,31,38,20051
0.672,-1.015,0.272,14.160,28.198,67.322,31,38,20092
0.272,-1.060,-0.403,17.456,81.604,59.937,31,38,20101
-0.081,-0.943,-0.186,10.254,67.810,47.241,31,38,20111
0.099,-0.985,-0.112,6.409,15.564,43.274,31,38,20151
0.200,-0.987,-0.152,6.104,-0.549,41.870,31,38,20161
0.194,-1.025,-0.087,3.296,-12.329,37.476,31,38,20171
0.262,-1.050,0.006,1.526,-10.315,34.668,31,38,20191
0.223,-1.010,-0.031,3.418,7.019,33.081,31,38,20201
0.071,-0.991,-0.145,2.258,13.672,32.715,31,38,20211
0.157,-0.985,-0.127,-1.526,4.272,33.936,31,38,20221
