0.284,-1.211,-0.063,-41.199,-0.183,70.129,31,35,615903
0.265,-1.320,-0.063,-43.335,3.174,73.242,31,35,615913
0.243,-1.364,-0.051,-47.241,8.423,80.017,31,35,615923
0.212,-1.381,-0.015,-50.781,11.108,85.449,31,35,615943
0.265,-1.408,-0.048,-53.711,20.874,90.515,31,35,615953
0.236,-1.426,-0.135,-62.195,27.893,92.041,31,35,615963
0.149,-1.335,-0.480,-74.890,32.166,86.731,31,35,615994
0.402,-1.058,-0.462,-80.139,54.993,99.182,31,35,616003
0.397,-1.045,-0.451,-93.140,73.120,111.389,31,35,616013
0.800,-1.124,-0.363,-113.708,63.660,124.146,31,35,616033
0.771,-1.518,-0.030,-120.850,75.378,135.315,31,35,616043
0.454,-1.500,-0.170,-105.042,91.797,126.465,31,35,616053
0.437,-1.115,0.148,-109.436,137.634,108.093,31,35,616073
0.475,-1.240,-0.360,-101.685,202.393,106.201,31,35,616083
-0.276,-1.014,-0.460,-80.261,254.700,89.966,31,35,616123
-0.216,-0.676,-0.232,-35.095,56.702,19.836,31,35,616163
-0.190,-0.669,-0.083,-31.616,-41.016,-17.883,31,35,616173
-0.073,-0.665,0.105,-19.714,-71.899,-36.804,31,35,616183
0.096,-0.721,0.265,-7.080,-86.792,-89.355,31,35,616213
0.185,-0.775,0.359,7.507,-64.087,-98.877,31,35,616223
0.354,-0.856,0.459,47.058,7.446,-123.657,31,35,616233
0.242,-0.751,0.391,64.758,72.632,-145.447,31,35,616253
0.042,-0.715,0.312,70.251,64.697,-152.771,31,35,616263
-0.088,-0.777,0.287,53.284,0.793,-171.570,31,35,616273
0.031,-0.965,0.354,53.162,-60.913,-194.092,31,35,616304
0.199,-1.022,0.368,61.951,-69.275,-204.895,31,35,616313
0.420,-1.102,0.407,75.134,-49.255,-216.431,31,35,616323
0.433,-1.150,0.470,72.876,-26.672,-222.168,31,35,616343
0.470,-1.171,0.496,70.923,-18.555,-227.295,31,35,616353
0.532,-1.202,0.435,65.369,-3.479,-235.962,31,35,616363
0.551,-1.251,0.387,58.777,5.737,-241.821,31,35,616383
0.554,-1.253,0.376,52.551,15.930,-243.774,31,35,616393
0.593,-1.247,0.269,20.508,74.158,-243.530,31,35,616433
0.589,-1.303,0.210,11.963,85.083,-239.258,31,35,616443
0.598,-1.369,0.068,-1.038,98.755,-224.487,31,35,616453
0.666,-1.346,-0.177,-7.141,88.501,-196.411,31,35,616473
0.741,-1.323,-0.262,-9.705,73.547,-176.331,31,35,616483
0.860,-1.067,-0.407,-7.568,38.452,-135.498,31,35,616513
0.828,-0.988,-0.508,-3.601,7.324,-89.966,31,35,616523
0.872,-0.946,-0.519,-1.099,-12.817,-63.904,31,35,616533
0.977,-0.850,-0.417,2.380,-61.707,-12.695,31,35,616564
1.014,-0.854,-0.251,0.061,-95.825,35.767,31,35,616573
0.668,-1.095,-0.282,-1.038,-99.548,58.899,31,35,616583
